Date;AdjustedPrice
2022-06-27;9,4102422300677
2022-06-28;9,2113039724999
2022-06-29;9,2390627991372
2022-06-30;9,0146789504852
2022-07-01;8,78798186628
2022-07-04;8,8550656973203
2022-07-05;8,7347774485584
2022-07-06;8,9429686483386
2022-07-07;9,396362816749
2022-07-08;9,4056157589614
2022-07-11;9,4518804700237
2022-07-12;9,5814216609981
2022-07-13;9,7294687363974
2022-07-14;9,9284069939652
2022-07-15;10,233754086976
2022-07-18;10,432692344544
2022-07-19;10,867580628529
2022-07-20;10,539101179987
2022-07-21;10,391054104588
2022-07-22;10,608498246581
2022-07-25;10,428065873438
2022-07-26;10,317030566888
2022-07-27;10,455824700075
2022-07-28;10,566860006625
2022-07-29;10,83056885968
2022-08-01;10,987868877291
2022-08-02;11,168301250434
2022-08-03;11,223818903709
2022-08-04;11,242324788134
2022-08-05;11,233071845921
2022-08-08;11,03876005946
2022-08-09;10,946230637335
2022-08-10;11,057265943885
2022-08-11;11,149795366009
2022-08-12;11,52916599672
2022-08-15;11,135915952691
2022-08-16;10,779677677511
2022-08-17;10,807436504149
2022-08-18;11,56617776557
2022-08-19;10,515968824456
2022-08-22;9,9792981761337
2022-08-23;10,118092309321
2022-08-24;10,025562887196
2022-08-25;9,9607922917088
2022-08-26;9,803492274097
2022-08-29;9,7664805052472
2022-08-30;9,6323128431666
2022-08-31;9,5305304788296
2022-09-01;9,4472539989175
2022-09-02;9,3686039901116
2022-09-05;9,3917363456428
2022-09-06;9,1719789680969
2022-09-07;8,92908923502
2022-09-08;8,92908923502
2022-09-09;9,2298098569248
2022-09-12;9,3639775190054
2022-09-13;9,2575686835622
2022-09-14;9,5860481321043
2022-09-15;9,3732304612178
2022-09-16;9,17429220365
2022-09-19;9,0031127727196
2022-09-20;9,4009892878552
2022-09-21;9,6693246120164
2022-09-22;9,1645554029923
2022-09-23;8,6387993298733
2022-09-26;8,7376800592214
2022-09-27;9,0294987970535
2022-09-28;9,0005580957809
2022-09-29;8,7569738600698
2022-09-30;8,7907380115545
2022-10-03;9,101850550235
2022-10-04;9,1886726540529
2022-10-05;8,8462076889937
2022-10-06;8,9667939442962
2022-10-07;8,9137359919631
2022-10-10;8,9836760200386
2022-10-11;8,5350951503131
2022-10-12;8,7690324856
2022-10-13;9,0801450242806
2022-10-14;9,1645554029923
2022-10-17;9,3888458378551
2022-10-18;9,671017675263
2022-10-19;9,5021969178394
2022-10-20;8,5953882779644
2022-10-21;8,3349219665109
2022-10-24;8,2601584882234
2022-10-25;8,3228633409807
2022-10-26;8,1661012090874
2022-10-27;8,0455149537849
2022-10-28;7,8815176465734
2022-10-31;7,910458347846
2022-11-01;8,149219133345
2022-11-02;8,0406915035728
2022-11-03;7,8308714193464
2022-11-04;7,8694590210432
2022-11-07;8,0865142805877
2022-11-08;8,1106315316482
2022-11-09;8,0213977027244
2022-11-10;8,0575735793151
2022-11-11;8,0286328780425
2022-11-14;8,0406915035728
2022-11-15;7,9852218261336
2022-11-16;7,8549886704069
2022-11-17;8,0696322048454
2022-11-18;8,3325102414049
2022-11-21;8,4265675205409
2022-11-22;8,7786793860242
2022-11-23;8,7256214336911
2022-11-24;8,7738559358121
2022-11-25;8,7859145613424
2022-11-28;8,7642090353879
2022-11-29;8,8992656413268
2022-11-30;8,9354415179175
2022-12-01;8,8992656413268
2022-12-02;8,6749752064641
2022-12-05;8,9161477170691
2022-12-06;8,8269138881453
2022-12-07;8,7714442107061
2022-12-08;8,7232097085851
2022-12-09;8,9185594421752
2022-12-12;9,0415574225838
2022-12-13;9,1187326259774
2022-12-14;8,6870338319943
2022-12-15;9,0246753468414
2022-12-16;9,0126167213112
2022-12-19;8,8872070157965
2022-12-20;9,0839555499481
2022-12-21;9,0571592208922
2022-12-22;9,0035665627805
2022-12-23;9,0893148157593
2022-12-27;9,0946740815705
2022-12-28;8,7248847405992
2022-12-29;8,824031158106
2022-12-30;8,7088069431656
2023-01-02;8,9526535375743
2023-01-03;8,8025940948612
2023-01-04;8,510514108152
2023-01-05;8,2854249440825
2023-01-06;8,3041823744216
2023-01-09;8,2720267795545
2023-01-10;8,2505897163098
2023-01-11;8,1809192607645
2023-01-12;8,0951710077856
2023-01-13;8,1192877039359
2023-01-16;8,2371915517819
2023-01-17;8,3550953996278
2023-01-18;8,2854249440825
2023-01-19;8,1996766911036
2023-01-20;8,360454665439
2023-01-23;8,406008424834
2023-01-24;8,3684935641558
2023-01-25;8,060335780013
2023-01-26;7,9799467928453
2023-01-27;8,0121023877124
2023-01-30;8,1273266026527
2023-01-31;8,4729992474737
2023-02-01;8,7784773987109
2023-02-02;9,2313353597556
2023-02-03;9,3304817772624
2023-02-06;9,4912597515977
2023-02-07;8,6820106141097
2023-02-08;8,9767702337246
2023-02-09;8,9687313350078
2023-02-10;8,9312164743295
2023-02-13;8,9580128033854
2023-02-14;9,1455871067767
2023-02-15;9,110751879004
